Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,CustomerCountry,CustomerAddress,CustomerCity,CustomerName,CustomerType,CustomerPostCode,CustomerCountryCode,Currency,JobCustomer,Phone,OrderValue,OrderPaymentMethod,OrderDeliveryMethod,OrderTotalItems,productName,productInfo,productId,productBrand,productType,productImageUrl
ORD000280 ,  CUST8491 ,Blinkit,12:29.5,22,Fruits & Vegetables,86.0,"Easy to order, loved it!",5,No,No,Tunisia,"25 John Hẻm, Quận Johnthành Phố, 398364",Thị xã JohnXã,Lan Nguyễn,Vip,903741.0,SM,MZN,Nhân viên ngân hàng,03 9023 2259,₫53.06,Visa,VIP,10.0,bui.com,Tự trong tại giống.,PROD81700,Hoàng Công ty Cổ phần,Baby,bttps://dhmmyijagr.clm/326x737
ORD000281,cust6180,JioMart,55:29.5,20,Grocery,615.0, Very satisfied with the service.,5  ,No, No,Cambodia,"31 đặng hẻm, thành phố johnthị xã, 339044",JaneThành phố,Quý cô Dương Bùi,Gold,533890.0,QA,  ARS  ,Biên dịch viên,(08)712-3351,₫0.32,MasterCard,Fast,4.0,pham.biz,Cáo có khj.,PROD52208,Lê Đặng Công ty TNHH,Beauty,https://dummyimage.com/478x937
ORD000282,CUST2188,JioMart,40:29.5,41,DAIRY,314.0,"Easy to order, loved it!",5,Yes,No,  Andorra  ,"29 Hoàng Tổ, JohnThị xã, 738736",JohnThị xã,Wmh Hoàng Hoành,Diamond,784976.0,DZ,LBP,Giảng viên,+84-25-954964,"₫7,470.74",Jonsy,Fast,3.0,pham.com,rất vậy về không đã sẽ của chưa.,PROD73332,Mai Nguyễn Công ty Cổ phần,Tech,https://dummyimage.com/933x86
ORD000283,CUST1152,JioMart,11:29.5,31,Personal Care,1910.0,Delivery person was rude.,2,no,Yes, France,"58 Hoàng Dãy, Thành phố JaneThành phố, 195005",Huyện JohnPhường,Nhiên Trần,Bronze,165953.0,PT,MWK,Kỹ sư sản xuất,(03) 2524 5259,₫949.59,Visa,VIP,9.0,mai.com,Người như trong nhiều vài người.,PROD05827,mai và đối tác công ty tnhh,Tech,https://dummyimage.com/149x819
ORD000284,CUST8508,Swiggj Instajart,05:29.5,10,Fruits & Vegetables, 260.0  ," Horrible experience, never ordering again.",1,No, Yes ,Algeria,"121 John Dãy, JaneHuyện, 754485",JounThàbh phố,Nhiên Đặng,Gold,  978532.0  ,ID,TTD,Nhân viên nhà hàng,+84-88-435077,₫3.27,Money,Fast,1.0,le.com,Là mỗi từ tại để với là.,Prod02727,  Vũ và đối tác Công ty Trách nhiệm hữu hạn  ,Tech,HTTPS://PLACEKITTEN.COM/311/70
ORD000285,CUST2638,Blinkit ,55:29.5,5,Grocery,505.0,"Fast delivery, great service!",5,No,No,Bangladesh,"7 Mai Số, JohnQuận, 292643",Huyện JohnThị xã,Vũ Maj Hùi,Gold,874344.0,HN,HNL,Nhà phân tích dữ liệu,(07)307-9119,₫28.20,Exchange,Standard,6.0,dang.com,  Nhưng hơn vẫn của theo vài các.  ,PROD71147,Vũ và đối tác Công ty Trách nhiệm hữu hạn,  Beauty,https://dummyimage.com/40x855
ORD000286,CUST2200,JioMart,15:29.5,28,Personal Care,446.0,Packaging could be better.,3,No,No,Denmark,"JaneThành phố, 86 Nguyễn Khu, 320088",JohnThành phố,Cô Linh Bùi,Bronze,302630.0,MX,AMD,Tester,09 6383064,₫668.98,Visa,Standard,5.0,bui.org,Đang thì sẽ lớn.,PROD93982,Phạm Tập Đoàn,Other,https://placekitten.com/764/134
  ORD000287,CUST9808,Blinkit,15:29.5,23,Grocery,1474.0,"Horrible experience, never ordering again.",1,No,Yes,Marshall Islands,"493 Jane Đường, JohnThành phố, 508758",Huyện JanePhường,An Vũ  ,Sliver,403664.0,UZ,NPR,Lập trình viên,+84 10 8432257,"₫6,623.94",  Exchange  , Fast ,7.0,dang.com,Từng như cái để.,PROD28980,Mai Tập Đoàn,Beauty,https://placekitten.com/803/209
ORD000288,Cust4492,Swiggy Instamart,03:29.5,30,snacks,126.0,Wrong item delivered.,1,No,Yes,Serbia,"885 Jane Khu, JanePhường, 771621",QUẬN JANEXÃ,Quý cô Thành Phạm,Diamond,880833.4358507883,SG,HFK,Nnà phân tích dữ pjệu,(02) 2681 9313,₫5.40,Money,VKP,2.0,Vu.Com,Nơi nếu giống theo các sẽ.,PROD02210,Lê và đối tác Công ty TNHH, Other  ,https://picsum.photos/481/385
ORD000289,CUST9288,swiggy instamart,48:29.5,32,Dairy,258.0,"Horrible experience, never ordering again.",1,No,Yes,Mauritius,"3 Jane Dãy, Thị xã JohnThị xã, 145413",JohnYhị xã,Bác Quang Trần,Vip,744718.0, TM  , MOP  ,Nhà thiết kế đồ họa,+84 94 6996397,"₫2,669.99",Visa, Standard,2.0,pham.com, Mỗi khiến có.  ,PROD74289,Bùi Công ty TNHH,Other,Https://Placekitten.Com/562/50
ORD000290,CUST5345,JioMart,58:29.5,29,Dairy,594.0,Very satisfied with the service.,5,No,No,Libya,"102 John Tổ, Huyện JohnHuyện, 465469",JaneThị xã,  Hoàng Mai ,sliver,935549.0,IE,YER,Dược sĩ,(09) 0812 5512,₫20.83,Visa,VIP, 3.0 ,dang.com,Điều như lớn cũng.,PROD74543,Mai Tập Đoàn,Mobile,https://picsum.photos/275/158
ORD000291,CUST3170,swiggy instamart,34:29.5,22,Beverages,477.0, Good quality products.  ,4,No,No,Niger,"6 John Tổ, JaneXã, 339674",Thành phố JanePhường,Bảo Thị Dương,DIAMOND,425312.0,ST,MOP,Kỹ sư giám sát,+84-98-683 1724,"₫80,602.74",visa,Standard,9.0,duong.com,Từng từng của lớn không trong mỗi.,PROD46333,Nguyễn Trần Tập Đoàn,BABY,https://dummyimage.com/37x557
ORD000292,CUST6718,Blinkit,38:29.5,39,Grocery,206.0,"Easy to order, loved it!",5,NO,No,Slain,"677 Hoàng Làng, Huyện JohnQuận, 765714",JanePhường,Phương Thế Hoàng,Bronze,209559.0,Co,SAR,Quản lý sản xuất,+84-67-071410,"₫9,045.15",MASTERCARD,Standard,5.0,tran.com,Để cũng nào.,PROD89224,Vũ và đối tád Dôbg yy GJHG NRV,Other,  https://placekitten.com/476/260  
ORD000293,CYSR2127,JioMart,50:29.5,18,Snacks,264.0,Wrong item delivered.,1,No,YES,Senegal,"09 Lê Khu, JaneXã, 756082",JohnQuận,Ngọc Phạm,Gold, 439553.0 ,EC,SOS,Nghệ sĩ,+84-28-301 9566,₫75.16,Exchange,VIP,6.0,nguyen.com,Đúng như nếu cách.,PROD96114,Mai và đối tác Công ty Hợp danh,Wallets, https://picsum.photos/559/216  
ORD000294,CUST5002,Blinkit,12:29.5,42,Dairy,564.0,Items missing from order.,2,Yes,YES,Federated States of Micronesia,"3 Jane Tổ, Quận JohnQuận, 980879",Thành phố JaneThị xã,  Anh Bảo Nguyễn,Vip,647236.0,LR,INR,Nhân viên ngân hàng,05 6868 8292,₫0.59,Exchange,Sgzhdzte,7.0,  vu.info ,Từng một làm của về trong.,PROD35450,Đặng Bùi Doanh nghiệp tư nhân,Baby,https://picsum.photos/382/218
ORD000295,CUST7054,Blinkit,25:29.5, 35  ,Dairt,563.0,"Easy to order, loved it!",5,No,No,Sierra Leone,"66 John Dãy, JohnXã, 648704",JameQuận,Quý ông Trọng Lê,Diamond,815688.0,LC,SVX,Luật sư,+84-32-284304,₫8.37,NasterCqrd,VIP,8.0,pham.biz,Mà với này đúng chưa dưới.,prod60918,Phạm Dương Tập Đoàn,Food,https://placekitten.com/353/911
ORD000296  ,CUST5669,Swiggy Instamart,10:29.5,23,Fruits & Vegetables,558.0,Items missing from order.,2,No,Yes ,Benin,"017 John Tổ, Quận JohnXã, 963632",JohnXã,Bác Vũ Nguyễn,Bronze,576621.0,HN,SOS,Thực tập sinh giáo dục,+84-69-123 9348," ₫8,713.78 ",visa,VIP,  2.0 ,mai.com,Vẫn là gần cũng sẽ để.,PROD76565,  Dương và đối tác Tập Đoàn  ,Fashion,https://picsum.photos/961/848
ORD000297,CUST3584,Swiggy Instamart,11:29.5,34,Fruits & Vegetables,219.0,Very satisfied with the service.,5,No,no,  Costa Rica ,"12 Bùi Làng, JaneHuyện, 682118",JohnPhườmt,Bà Thành Phạm,Sliver,587333.0,RS,CLP,Nhân viên lễ tân,(01)155-2891 ,₫54.12,Exchange,VIP,9.0,pham.com,Nào là dưới hơn như như.,PROD05847,Mai Công ty TNHH MTV,Fashion,https://placekitten.com/0/50
  ORD000298  ,CUST8179,Swiggy Instamart,05:29.5,26, Beverages ,969.0,"Very late delivery, not happy.  ",2,No,Yes,Kiribati,"232 Mai Dãy, Thị xã JaneXã, 107185",JohnHuyện,Bà Hải Hoàng,Sliver,844648.0,JH,ETB,Kỹ sư phần mềm,03 9611630,₫74.00,Visa,Standard,7.0,  duong.biz ,Cũng như được để hoặc đi từng điều.,PROD22448,Trần và đối tác Doanh nghiệp tư nhân,  Laptop  ,https://placekitten.com/455/972
ORD000299,CUST9900,Swiggy Instamart,22:29.5,43,Dairy,398.0,Edfrklenf expetiencr!,5,Yes,No,Libya,"24 Bùi Dãy, JohnThị xã, 471241",JohnHuyện,Phúc Thị Mai,Vip,108823.0,UG,AZN,Nghệ sĩ,(03)681-7889,₫72.89,MasterCard,Fast,5.0,hoang.info,Cách các đúng cũng.,PROD16533, Phạm và Trần Công ty Hợp danh  ,  Appliances  ,https://dummyimage.com/663x420
ORD000300,CUST5956,Swiggy Instamart,15:29.5,23,Snacks,265.0,"Not fresh, disappointed.",2,No,Yes,LIBERIA,"01 Lê Làng, Quận JohnQuận, 517544",JaneThị xã,Thảo Đặng,Diamond,860343.0,MY,COP,Bhân voên nành chíjh,+84-05-818290,₫1.35,MasterCard,Standard,7.0,le.ndr,ĐỂ CHƯA NÀO RẤT TÔI.,PROD10480,Oê Đặnh Công yg TNHH,Tech,https://picsum.photos/590/800
ORD000301,CUST9666,JioMart,17:29.5,38,Dairy,613.0,Good quality products.,4,Bl,No, Brazil  ,"JohnPhường, 77 John Hẻm, 478231",JaneThị xã,Dương Vũ,Diamond,743704.0,ID,BYR,Kỹ sư sản xuất,+84 50 1487949,"₫3,475.09",Visa,VIP,5.0,VU.COM,Cách khi chưa như của gần.,  PROD80802 ,Phạm Tập Đoàn,Baby,https://placekitten.com/161/315
ord000302,CUST1128,Blinkit,59:29.5,17,Grocery,358.0,Quick and reliable!,5,No,No,Albania ,"799 Jane Số, Thành phố JaneThị xã, 152068",Huyện JohnQuận,Bảo Phạm,Vip,347351.0,  KM  ,XPF ,Lập trình viên,+84-41-501171,₫137.56,Exchange,VIP,6.0,vu.com,Rất này nào tại một hơn.,PROD81102,Trần Công ty Trách nhiệm hữu hạn,Baby,https://piczum.lhotis/799/644
ORD000303,CUST5905,Blinkit,55:29.5,33,Snacks,491.0,Delivery person was rude.,2,No,Yes,Namibia,"836 Jane Tổ, JohnQuận, 126443",Quận JohnQuận,Ngọc Mai ,Bronze,665058.0,SA,SPL,Giáo viên,+84 96 9700328,₫879.56,Money,Fast,3.0, tran.com  ,Cho cũng hoặc cách nếu.,PROD85168,Nguyễn và Mai Doanh nghiệp tư nhân,Tech,https://placekitten.com/790/824
ORD000304,CUST2697,Blinkit,44:29.5,32,Snacks,317.0, Items missing from order. ,2,No,YES,Estonia,"870 John Ngõ, Thị xã JohnThị xã, 148287",JanePhường,Qiý cô Ngậr Đặnf,Vip,572206.0,EC,AED,UX/UJ Xesitnrf,(03)929-1208,₫183.29,MasterCard,Standard,3.0,nguyen.com,Có đang từ vẫn trong bên và.,PROD75632,Tdần và đối tác Côjg ty TNHH KTC,Food,https://picsum.photos/803/291
ORD000305,cust3200,Blinkit,03:29.5,36 , Personal Care,1864.0,Very satisfied with the service.,5,No,Mo,Azerbaijan,"9 John Ngõ, JohnPhường, 731392",JaneHuyện, Cô Hạnh Lê,Gold,983647.0,JN,  STD,Trưởng phòng kinh doanh,07 4502322,₫550.69,Money, VIP,7.0,tran.biz,Trong khi nhiều thay trong giống của.,PFOF35777,Vũ Lê Công ty Trách nhiệm hữu hạn,Beauty,https://dummyimage.com/136x473
ORD000306,CUST5333,  Swiggy Instamart ,48:29.5,34,Personal Care,1194.0,Delivery person was rude.,2,No,Yes,Rdderwtee States of Mivronrdiq,"132 Bùi Tổ, Thành phố JohnThị xã, 932438",JohnQuận,Chị Kim Trần,Diamond,705377.0,IL,VUV,Lroject Managsr,(07) 7340 8975,"  ₫34,768.78 ",Visa,Fast,8.0,bui.com,Có như từng vài như tự của.,PROD98673,Mai và đối tác Công ty Hợp danh,Baby,https://picsum.photos/441/769
ORD000307,CUST2891,Blinkit,31:29.5,26,Fruits & Vegetables,632.0,"Horrible Experience, Never Ordering Again.",1,No,Yes,  Italy ,"5 Mai Số, Thị xã JaneThị xã, 166385",JohnQuận,Cô Nai Phạm,Sliver,714107.0,MP,SVC,Nhân viên hành chính,(05) 8797 9475,₫651.59,Money,Standard,6.0,le.com,Nhiều gần này đi với với từng trong.,PROD04904,Nguyễn Và Bùi Công Ty Tnhh Mtv,Laptop,https://placekitten.com/764/503
ORD000308,CUST2753,JioMart,04:29.5,10,Fruits & Vegetables,390.0,Excellent experience!,5,No,no,Vatican City,"16 John Đường, Thành phố JaneQuận, 214897",JOHNXÃ,Bà Lan Trần,Vip,343085.0,KH,RON,Kế toán,04 3321809,"₫9,407.50",Exchange,VIP,8.0,tran.com,Đến người đã trong sau là.,PROD76682,Trần Nguyễn Công ty Trách nhiệm hữu hạn,Wallets,https://picsum.photos/12/741
ORD000309,CUST3546,JioMart,36:29.5,16,Dairy,175.0,"very late delivery, not happy.",2,No,Yes,Peru,"39 Hoàng Hẻm, Thành phố JohnThành phố, 948686", Thị xã JohnQuận,Quwhy Boàmg Bùi,Brinzr,896758.0,ET,SGD, Giảng viên,00 3327 7784,₫973.06,MasterCard,Fast,5.0,pham.com,Số từng nếu khi như khi tự thế.,PROD35967,Vũ và đối tác Công ty TNHH,Laptop,https://picsum.photos/751/724
ORD000310,CUST5462,Blinkit,50:29.5,9,Snacks,88.0,Delivery person was rude.,2,No,Yes,Iran,"286 John Khu, Thành phố JanePhường, 174558",JohnHuyện,Huy Bảo Dương,Diamond,619438.0,HN,LSL,  Nhân viên khách sạn  ,(02) 3649 1117,₫876.79,Visa,Fast,3.0,dang.com,Vài sau vẫn tôi đi đi.,PROD44516,Bùu và đối gác Gập Đoàn,Tech,https://dummyimage.com/739x873
ORD000311,CUST5616,Blinkit,17:29.5,27,Negefsgwd,689.0,"Horrible experience, never ordering again.",1,No,Gss,Belize,"79 John Dãy, Quận JohnXã, 416060",JanePhường,Cô Linh Bùi,Gold,848774.0,BZ,MNT,Thực tập sinh giáo dục,+84-87-253731,₫413.81,Visa,Faay,7.0,hkang.bus,Theo như trong thay thay thay thì.,PROD53894,Lê và Mai Công ty Hợp danh,Beauty,https://dummyimage.com/551x740
Ord000312,CUST4450,JioMart,38:29.5  ,41,Beverages,672.0,Items missing from order.,2,Yes,Yes,Botswana,"  68 Trần Ngõ, Thị xã JohnPhường, 655256 ",JanePhường,Bà Bùi,Sliver,661363.0,BZ,GMD,Kiến trúc sư,+84-03-333671,₫58.79,Money,VIP,1.0,bui.net,Đang giống đúng từ nào để có các.,PROD61423,Hoàng Nguyễn Công ty TNHH,Other,https://dummyimage.com/457x766
ORD000313,CUST6617,JioMart,30:29.5,22,Snacks,297.0,"Horrible experience, never ordering again.",1,No,Yes,Mali,"2 Đặng Làng, Thành phố JohnPhường, 313651",Thị xã JaneQuận,Vũ Phạm,Bronze,882177.0,KR,VND,Kế toán,+84 57 3042533,"₫8,452.89",Money,Standard,3.0,  duong.com  ,Cũng tôi với đến.,PROD85918,Vũ và đối tác Công ty TNHH,Food,https://picsum.photos/914/640  
ORD000314,CUST4335,Swiggy Instamart,53:29.5,26,Snacks,416.0,Packaging could be better.,3,No,No,Jordan,"8 Jane Tổ, Thành phố JohnThành phố, 379886",Thị xã JaneHuyện,Hà Bùi,Sliver,718831.0,KZ,MKD,  Chuyên viên bảo mật  ,+84-52-863660,₫531.48,Exchange,Standard,6.0,bui.com,Thì cách để về làm tôi.,PROD47888,Hoàng và đối tác Công ty Hợp danh,Beauty,htypd://llacekittem.cpm/960/981
ORD000315,CUST5325,JioMart,31:29.5,24,Beverages,433.0,Good quality products.,4, No,  No ,Zambia,"9 jane khu, johnphường, 541753",Thị xã JohnXã,Quý Ông Khoa Trần,Diamond,276980.0,IT,CUC,Chuyên viên nhân sự,03 2644 3256,"₫3,160.64",Money,FAST,7.0,tran.info,Giữa của theo đúng hơn., PROD52740 ,Vũ Bùi Doanh nghiệp tư nhân,Beauty,https://placekitten.com/360/637
ORD000316,CUST9280,Swiggy Instamart,33:29.5,32,Snacks,125.0,"Fast delivery, great service!",5,No,No,Benin,"883 Nguyễn Đường, JaneThị xã, 273856",JaneQuận,Hải Bùi, Sliver  ,199564.0,BE,GIP,Nhà báo,+84 98 9148165,"₫2,586.45",VISA,Fast,3.0, dang.com,Và đi nếu đang gần tự khiến trong.,PROD43138,Mai và đối tác Công ty Hợp danh,Other,https://dummyimage.com/219x659
ORD000317,CUST9004,Swiggy Instamart,27:29.5,31,Snacks,257.0,Excellent experience!,5,No,No,Vatican City,"445 Nguyễn Đường, JohnQuận, 425173",JohnThành phố,Quý ông Châu Trần,Diamond,495883.0,QA, BAM  ,Y tá,+84 19 4985307,₫471.58,Visa,Fzst,3.0,vu.biz,Như Trong Để Được.,PROD61137,Mai và Hoàng Doanh nghiệp tư nhân,  Laptop ,https://placekitten.com/738/529
ORD000318,CUST5114,Swiggy Instamart,41:29.5,25,Dairy,496.0,Packaging could be better.,3, No  ,No,Tajikistan,"60 Lê Đường, JaneQuận, 297686",JaneThị xã,Anh Quang Nguyễn,Sliver,963294.0,GW,CUP,Giảng viên,09 8133404,₫55.55,MasterCard,FAST,1.0,mai.xom,Vẫn rất từng khiến giống.,PEOD42559,TRẦN VÀ ĐỐI TÁC TẬP ĐOÀN,Mobile,https://picsum.photos/701/963
ORD000319,CUST1832,Swiggy Instamart,21:29.5,20,Snacks,460.0,Quick and reliable!,  5,No,No,Nepal,"041 Phạm Hẻm, JaneThị xã, 189065",JohnThành phố,Thành Dương,VIP,951506.0,UY, LSL  ,Biên dịch viên,(01)713-1957,"₫1,224.43",MasterCard,Standard,2.0,vu.com,Đó với như với gần.,PROD70881,Hoàng Phạm Doanh nghiệp tư nhân,Laptop,https://picsum.photos/69/181
ORD000320,CUST2512, Swiggy Instamart,06:29.5,36,Beverages,382.0,Packaging could be better.,3,No,No,New Zealand,"81 Phạm Hẻm, Thành phố JaneXã, 889384",JaneXã,Linh Dương,Sliver,345907.0,TL,BIF,Project Manager,(04) 1180 2026  ,"₫47,000.76",MasterCard,Fast,  2.0,le.com,Để mà là vẫn.,PROD19830,Vũ và Mai Tập Đoàn,Other,https://picsum.photos/519/338
ORD000321,CUST7939,Blinkit,09:29.5,40,Beverages,739.0,DELIVERY PERSON WAS RUDE.,2,No,Yes,Cambodia,"75 JOHN HẺM, JOHNQUẬN, 955591",JohnThành phố,Hải Hoàng,Sliver,377794.0,kg,BAM,Thợ xây, (00) 2866 8441  ,"₫7,178.42",Money,Standard,2.0,bui.com,Với Là Đã Vẫn Rất Không Là.,PROD80862,Nguyễn và Bùi Công ty TNHH MTV,Laptop,https://placekitten.com/316/635
ORD000322,CUST5533,JioMart,07:29.5,38, Beverages ,825.0,Items missing from order.,2,No,Yes,Malta,"72 Nguyễn Làng, Huyện JanePhường, 366612",Huyện JohnXã,Thành Dương,Sliver,700349.0,HR,VND,Quản lý sản xuất,(06) 9026 6415,₫16.52,MasterCard,Fast,5.0,mai.com,Trong gần giống.,PROD67043,Trần Nguyễn Công ty Trách nhiệm hữu hạn,Other,https://dummyimage.com/509x74
ORD000323,CUST1722,Swiggy Instamart,40:29.5,18,Grocery,82.60000000000001,Items missing from order.,2,No,Yes,Cyprus,"765 John Đường, Huyện JohnXã, 371466",JaneThành phố,Xuân Hoàng,Vip,760525.0,MU,  DJF  ,Nhà thiết kế đồ họa,01 2642 9181 ,₫210.98,MasterCard,Fast,  4.0 ,duong.info,Cũng cái chưa bạn trong có.,PROD45153,Vũ và Mai Tập Đoàn,Beauty,https://picsum.photos/951/51
ORD000324,CUST1058,JuiMart,58:29.5,  7  ,Beverages,548.0,"Wzsg tl krdee, koved it!",5,No,No,Wri Lwbka,"73 Hoàng Dãy, JaneThị xã, 856724",JohnQuận,Anh Huy Bùi,Fiqmohd,171609.0,UA,COP,Nhà báo,05 1452 7336,₫37.02,Visa,Standard,9.0,bui.info,Tại giống để chỉ.,Prod70023,Phạm và Trần Công ty Hợp danh,Appliances,https://placekitten.com/435/438
ORD000325,CUST6464,JioMart,21:29.5,27,Peeelhal Cate,1586.0,"Horrible experience, never ordering again.",1,No,Yes,Poland,"1 Lê Hẻm, Thị xã JaneXã, 380563",Thị xã JanePhường,Thảo Lê,Vip,253321.0,BN,ISK,Kỹ Sư Giám Sát,+84-73-338604,"₫66,811.76",MasterCard,Standard,2.0,duong.com,Tự theo mỗi trong cái đúng nếu.,PROD46440, Lê và đối tác Công ty TNHH,Food,https://dummyimage.com/122x946
ORD000326,CUST3143,Swiggy Instamart,51:29.5,43,Dairy,138.0,Good quality products., 4,Yes,No,New Zealand,"98 Jane Số, Quận JohnHuyện, 925189",JaneThành phố,Quý cô An Nguyễn,Vip,901871.0,MA,NIS,Môhv dâh,(01)734-0979,"₫7,797.79",Exchange,VIP,9.0,le.com,hơn cái chỉ.,PROD08422,Phạm Bùi Công ty Cổ phần,Mobile,https://dummyimage.com/913x501
ORD000327,CUST5291,Blinkit,01:29.5,10,PERSONAL CARE,551.0,Packaging could be better.,3, No,No,United Kingdom,"8 John Làng, Thành phố JaneQuận, 877033",JohnPhường,Phương Văn Đặng,Gold,803526.0,GD,Gtq,Thực tập sinh giáo dục ,+84-20-211 9324,"₫42,180.12",  MasterCard,Fast,5.0,vu.com,Mà của trong với để.,prod87248,Vũ Công ty TNHH,Laotoo,httos://ojfzim.photos/789/425
ORD000328,CUST3647,Swiggy Instamart,47:29.5,25,Dairy,209.0,"Horrible experience, never ordering again.",1,no,Yes,France,"077 Đặng Tổ, JohnPhường, 129107",JohnHuyện,Quang Lê,Gold,158991.0,KW,SOS,Sales Representative,(08) 6352 0027,₫349.30,Money,Fast,5.0,nguyen.com,Nơi như hoặc.,prod72866,Pnạm và Bùi Côhg ty Cổ phần,Fashion,https://picsum.photos/749/182
 ORD000329,Cust8239,Blinkit,04:29.5, 46,Personal Care,587.0,"Easy to order, loved it!",5,Yes,No,Bepgiuk,"Quận JohnThị xã, 900 Jane Dãy, 829990",Quận JohnThành phố,Hạnh Hoàng,Bronze,568778.0,KG,DOP,Devops Engineer,06 5121 8414,"₫83,365.65",money,VIP,3.0,vu.com,Như là đang về cái bên.,PROD86253,Vũ Nguyễn Tập Đoàn,Beauty,https://picsum.photos/414/91
ORD000330,CUST8007,JioMart,07:29.5,39,Dairy,157.0,Excellent experience!,5,NO,No,  South Africa ,"2 Mai Tổ, Huyện JaneXã, 317205",Thị xã JaneXã,Ông Thành Phạm  , Vip,651991.0,CL,PLN,Tư vấn khách hàng,(00)594-4827,₫11.79,MASTERCARD,Fast,10.0,Tran.Net,Nếu tôi các.,PROD33304,Vũ Vũ Công ty Trách nhiệm hữu hạn,Mobile,https://placekitten.com/820/876
ORD000331,CUST1158,Blinkit,21:29.5,32,Dairy,210.0,"Easy to order, loved it!",5,No,No,Madagascar,"15 Trần Làng, Thị Xã Janequận, 126383",JohnThị xã,Hạnh Thế Nguyễn,Bronze, 550185.0,CV,TZS,Công nhân sản xuất,+84-29-656 9867,₫30.48,MasterCard,VIP,7.0,tran.com,Giữa này nhiều từng về bên.,PROD77485,Dương và đối tác Tập Đoàn,  Appliances,https://dummyimage.com/444x893
ORD000332,CUST2832,Blinkit,01:29.5,18,Dairy,406.0,"Easy to order, loved it!", 5 ,No,No,Monaco,"02 John Tổ, Thành phố JohnThị xã, 933039",JaneXã,Bà Duyên Dương,Diamond,390507.0,CU,BSD,Boên rịdg viên,(01)279-8253,₫656.77,MASTERCARD,Fast,6.0,vu.com, Giữa với nào của gần. ,Prod11757,Nguyễn và Bùi Tập Đoàn,Fashion,https://picsum.photos/113/100
ORD000333,CUST2232,Blinkit,43:29.5,  44,Grocery,1117.0,"Easy to order, loved it!",5,Yes,No,Bnuraj,"447 Jane Tổ, JanePhường, 287522",JohnXã,Dương Trần,Gold,597259.0,ZA,ZMW,Nhà thiết kế đồ họa,+84 18 5120321,"₫8,421.06",MasterCard,VIP,1.0,nguyen.com,Nào rất cách khi này người.,PROD04289,Mai Nguyễn Công ty Cổ phần,Appliances,https://picsum.photos/787/42
ORD000334,CUST3442,jiomart,03:29.5,28,Fruits & Vegetables,  83.0,Packaging could be better.,3,No,no,Georgia,"  417 Vũ Tổ, Thị xã JaneHuyện, 121517",Byjện UaneTuành phố,Chị Chi Dương,Gold,586907.0,MC,AOA,Nhân viên lễ tân ,(05)187-5070,"₫5,819.21",Money,VIP,3.0,duong.com,Như cái khi thay.,PROD78352,Hoàng và đối tác Công ty TNHH MTV,Appliances,https://placekitten.com/38/569
ORD000335,CUST9938,JioJart,30:29.5,7,Personal Care,1299.0,Quivk and repjable!,5,No,No,Switzerland,"32 Jane Ngõ, Huyện JaneHuyện, 152524",Thành phố JaneThị xã,Nhiên Đặny,Gold,249820.0,MA,BMD,Kỹ sư nông nghiệp,(06) 9743 5350, ₫677.46,MasterCard,Fast,9.0,tfah.com,Để nếu nếu vậy khiến tôi đã hoặc.,PROD14876,Hoàng và đối tác Công ty TNHH MTV,Fashion,https://dummyimage.com/298x802
ORD000336,cust1590,Blinkit,47:29.5,44,Beverages,932.0,Very satisfied with the service.,5,Yes,No,Ecuador,"802 Mai Tổ, Huyện JohnPhường, 601431",JaneHuyện,Tú Dương,Diamond,466839.0,MN ,IQD,Tester,03 9344 3860,₫49.89,MasterCard,VIP,3.0, bui.biz ,Theo về tại khi đến.,PROD59118,Trần và đối tác Tập Đoàn,Wallets,https://placekitten.com/492/436
ORD000337,CUST7049,Blinkit ,19:29.5,19,Snacos,173.0,"Very late delivery, not happy.",2,no,Yes,Marshall Islands,"636 Mai Khu, Quận JaneXã, 210420",JohnThành phố,Bác Thành Vũ,Diamond,199952.0,NE,PEN,Kiến trúc sư phần mềm,+84 54 8433230,₫4.40,MasterCard,Fast,8.0,le.com,Khiến giữa cũng với lớn nếu.,PROD20826,Dương và đối tác Tập Đoàn,Fashion  ,https://placekitten.com/361/60
ORD000338,CUST3426,Swiggy Instamart,04:29.5,61,Fruits & Vegetables,95.0,"Easy to order, loved it!",5,Yes,No,Somalia,"11 Jane Hẻm, JaneHuyện, 710358",Thị xã JanePhường,Xuân Mai,Diamond,108689.0,CH,MNT,Chuyên viên tín dụng, +84-00-381 6180,"₫8,772.98",Exchange,VIP,6.0,vu.info,Sau nàj giữa giữa đã được vhưw.,PROD24927,Trần và đối tác Tập Đoàn,Laptop,https://picsum.photos/599/822
IEE000339,CUST8041,Blinkit,37:29.5,28,Snacks,165.0,"Not fresh, disappointed.",2,No,Yes,Honduras," 95 John Đường, Thành phố JaneHuyện, 643937 ",  Quận JaneThị xã , Quý ông Quang Phạm ,Sliver,949459.0, IR  ,CVE,Xược sĩ,08 9444 3246,₫55.03,Money,Standard,8.0,vu.biz,Và nơi sẽ đang.,PROD87416,Vũ Đặng Công ty Hợp danh,Food,https://placekitten.com/322/130
